id,replyCount,likeCount,publishedAt,authorName,text,isReply,isReplyTo,isReplyToName
UgzIJjP7bwIk1AMIp294AaABAg,0,3,"2023-11-21 00:20:12",@reksoxo3611,"Viral kan.. ntar yg malu kan anak2 dan org2 dekatnya. Dan biar cepat sadar..",0,,
Ugy9qy1fimov118fP1t4AaABAg,0,6,"2023-11-21 00:17:35",@budiman7751,"Udah tua ibu2 pula bukannya nyari pahala,malah nyari dosa begitu kelakuannya,harusnya inget umur d akhirat mau jawab apa pas d tanya malaikat(hadeh tobat bu mumpung nyawa masih d badan)lagian uga hidup ga bakalan berkah kalo model begitu mah ....",0,,
Ugz1nAqTveeJceUfmCd4AaABAg,0,15,"2023-11-21 00:11:13",@Ojolpengembarachanel,"Harus selalu waspada,kalau kena tipuan sakit banget",0,,
UgyDCutjsK7coD3tdip4AaABAg,0,0,"2023-11-21 00:08:14",@wijitaruno9761,"tukang tipu klas ceme",0,,
Ugz2z_BmjLfvrp_pZn94AaABAg,0,0,"2023-11-21 00:06:43",@yusningsih1886,"Kenapa tipu balek opong2",0,,
UgxKXQmJY346sJvFdLJ4AaABAg,0,0,"2023-11-21 00:04:06",@yonasprastya7472,"Klau di minimarket isi dompet digital bayar dlu baru di isi..",0,,
UgwE1TaPKqDlXmXDW8t4AaABAg,0,1,"2023-11-21 00:00:36",@adibarata3937,"😅😅😅😅 makin hari makin banyak orang seperti ini .....keberhasilan selama 10 tahun berkuasa .... Mengasilkan para penipu ulung .... Mulai dari atasssss sampai bawahhhhh😅😅😅😅😅😅",0,,
UgweHSzYgcvMx-mr9_94AaABAg,0,0,"2023-11-21 00:00:36",@m.fardholadofardhol6751,"ayoh emak siapa ini😂😂😂😂",0,,
UgwcfD3zQFJuLeK0VBd4AaABAg,0,0,"2023-11-20 23:56:47",@andriyansanubari4257,"Anak n cucu : HORE EMAK MSK YOUTUBE, KEREN MAK Tetangga : WOW EMEZING",0,,
Ugwu8vxU6mUVQDXnubx4AaABAg,0,1,"2023-11-20 23:49:58",@narniyusman2636,"Dasar penipu mak"" ... Ngak takut dosa mak !!!",0,,
UgyLnP_JK-tdFfHPlgh4AaABAg,14,372,"2023-11-20 23:46:44",@robknights3966,"Mohon maaf buat semua warung/konter, saran saya untuk pengisian saldo/uang elektronik,pulsa,pembayaran cicilan online dll, utamakan menerima uang terlebih dahulu sebelum transaksi, karena rawan penipuan,",0,,
UgyLnP_JK-tdFfHPlgh4AaABAg.9xMGEs2qoKw9xMQ732AD9W,,33,"2023-11-21 01:13:03",@marnimdn2964,"Betul kecuali pelangan , antipasi lebih baik dari pada nombok .",1,UgyLnP_JK-tdFfHPlgh4AaABAg,@robknights3966
