comment_id,author,text,likes,replies,published_at,is_reply
UgychQAb2wFldY0_Zax4AaABAg,@honor9lite1337,Okok,0,0,2024-05-18T15:36:33Z,False
UgxRbWOKJ3sGQ2Ek_p94AaABAg,@heryilmira2007,👍👍👍,0,0,2024-05-18T14:41:01Z,False
UgwKnUzNsyKYKFn52_t4AaABAg,@ImronFatoni-u5t,Kalo Memeng Yg anda ceritakan Benar harusnya Ga boleh di tutup mata nya..biar org semua tahu Mas.kan ini Penipuan...,0,1,2024-05-18T12:51:13Z,False
UgwKnUzNsyKYKFn52_t4AaABAg.A3__JAk3G8EA3_a5nxQr1w,@IqbalQoreshi,"Awalnya ga saya sensor bang, tapi di takedown sama youtube, coba tonton disini, saya upload versi full no sensor : https://youtu.be/gwXj0dT2NfQ?feature=shared",0,0,2024-05-18T12:58:08Z,True
UgyXpanRTVk3alkxBxZ4AaABAg,@kaisarmandiri8827,"itu baru yang tertipu karena udah transfer 1,5 jt mas. Siap-siap & waspada kalau ada DC datang ke rumah menagih pinjol atau yg lain karena mas nya udah dengan polos vc dengan posisi memegang KTP.",1,0,2024-05-18T09:02:21Z,False
UgyfRb1jNreH8bbpMJ54AaABAg,@zuzanti6458,Itumas kena hipnotis maka setiap apa pun kt berinteraksi sama org tak dikenal gtu Iqbal serta kan nama Allah karena saya pernah seperti itu tp saya blg kt transaksi Allah jd saksi terus karena saldo. Saya pun gak ada jd penipu lari semdiri,1,0,2024-05-18T07:30:34Z,False
UgwTTjfOQk2gBb0QKwV4AaABAg,@zuzanti6458,Itu kyk kena hipnotis,0,0,2024-05-18T07:23:39Z,False
UgyylGvcwsus-Anj6514AaABAg,@zuzanti6458,Semoga jd pelajaran mas sabar ya kt jada hikmahnya,0,0,2024-05-18T07:23:21Z,False
UgyNkG8xVsMvqGJRJ_J4AaABAg,@zuzanti6458,Lingkaran setan,0,0,2024-05-18T07:21:43Z,False
UgzyIokH8a6jXKsJOUp4AaABAg,@greenforce950,Semoga semakin cerdas,0,0,2024-05-18T07:07:32Z,False
Ugz3hOw07_JFJs3gR1x4AaABAg,@rossumaa3733,Itu komplotan mereka,0,0,2024-05-18T02:44:38Z,False
UgzzwQrTyPi9sq07U6B4AaABAg,@beathaflorence5386,"Turut prihatin Mas
Jadi edukasi yg baik
Biar korban penipuan tidak ada lagi",4,0,2024-05-18T00:35:52Z,False
UgyRpCPQIQkEwZEi9dt4AaABAg,@AndikaaSaputraa,"MODUS PENIPU TERBARU: ATM Ludes, Video Call Deepfake dan Mengaku Polisi.",0,0,2024-05-17T19:41:55Z,False
UgyMgoG1B9G086QjVbV4AaABAg,@martono8221,Anggap saja pengalaman untung uang di ATM tidak terlalu banyak. Jika mau di proses Polisi seharusnya gampang cari pelaku nya karena ada nama dan no rek  BRI dan alamatnya,1,0,2024-05-17T16:26:33Z,False
UgywInYy4DQQbSF5rxZ4AaABAg,@angelnature1139,Apa karna ada hipnotis nya ya sampe kknya bingung gt,0,0,2024-05-17T10:28:28Z,False
Ugy8-6vSIUNWOF2wIZB4AaABAg,@sjulaiha7,"Lapor ke bri lagi bang, biar rekening penipunya dibekukan via online aja",2,2,2024-05-17T10:14:16Z,False
Ugy8-6vSIUNWOF2wIZB4AaABAg.A3XiYlLfr3fA3XqF3tIIZB,@IqbalQoreshi,Emang bisa kak? Tapi kenapa BRI waktu itu ga ngasih solusi itu ya?,0,0,2024-05-17T11:21:29Z,True
Ugy8-6vSIUNWOF2wIZB4AaABAg.A3XiYlLfr3fA3XulsNKcXK,@sjulaiha7,"@IqbalQoreshi CS nya emang gak ngasih tau Kak tapi biasanya kalo ada laporan scam kayak gitu si penipu dibekukan rekeningnya dan dilakukan proses investigasi, aku dulu pernah di bank kak, kakak lapor via CS call aja",0,0,2024-05-17T12:01:03Z,True
UgxI8utmiYn-Id2lr3F4AaABAg,@muhammadabduh2440,Kenapa matanya di tutup  warna hitam,1,1,2024-05-17T09:05:00Z,False
UgxI8utmiYn-Id2lr3F4AaABAg.A3XacPMHuf2A3Xofz4UYyk,@IqbalQoreshi,"Karna kemaren kena takedown youtube bang

Coba tonton disini, saya upload lagi (semoga ga ditakedown youtube) https://youtu.be/gwXj0dT2NfQ?feature=shared",0,0,2024-05-17T11:07:49Z,True
UgyZHkZwQIrpNR_77z14AaABAg,@desideriamargaretha901,Saya Juga ngalami kejadian kaya ini..sama persiss,1,0,2024-05-17T06:19:37Z,False
UgxpI6q_YnRsv2e4WeF4AaABAg,@AmirEfendi-ze5vw,Semoga pelaku ny knk tanggal d dihukum seberat2 ny.,0,0,2024-05-17T04:35:43Z,False
Ugwn0kBKB4AlLM2EVQN4AaABAg,@YAm2ncreative,Gak merasa punya paket kok diterusin toh leeeeee.....leeeeee,0,0,2024-05-16T15:32:32Z,False
UgxV7KnZA8_vhV4TYYt4AaABAg,@duitkawak62,"itu namanya bukan lagi penipuan,,lebih ke hacking braind,,,  bagi yg blm tau apa itu hacking braind,,cari?tanya aja ke google",0,0,2024-05-16T12:49:02Z,False
UgwOIrG0b9eJuLksoad4AaABAg,@DS-wq7vy,"ayo bantu viralkan bila perlu sampai ke tangan kapolri, polisi itu pasti bakal diciduk.",9,0,2024-05-16T11:32:56Z,False
UgwT3uJMuhBOf9kvgi94AaABAg,@DS-wq7vy,"itu sih polisi gadungan, perhatikan kelengkapan pakaian seragamnya, ada pangkat tanpa atribut.",1,0,2024-05-16T11:16:35Z,False
UgzL_E1qHqT4RN-5mtd4AaABAg,@tetisuhaeti8976,18:35 BRI sering sekali bermasalah kasian nasabahnya yh ...,0,1,2024-05-16T08:50:18Z,False
UgzL_E1qHqT4RN-5mtd4AaABAg.A3V-8ws9M1hA9IrEa5ndyV,@Arwana-q1u,BNI sama tapi kasusnya kebanyakan ditutupi kalau BNI,0,0,2024-10-07T18:49:55Z,True
UgwIPeoJIYyUp9iCuzx4AaABAg,@masasrori5919,"modus kantor POS dan telp ga dikenal lg tren, di HP saya telp ga di kenal dan sms tentang paket bermasah jg byk tp karna saya  pikir ga da hubungannya dengan saya maka saya abaikan saja",1,0,2024-05-16T01:43:15Z,False
Ugx8F8sqPV9lKfDFi_F4AaABAg,@apajadinya2251,Gue DM  lewat IG tak di balas,0,0,2024-05-15T23:11:18Z,False
UgwwNqCmZqeOsycl5714AaABAg,@AMELIAOHAMELIA,"NAH ITU SERAGAMNYA BANG TRUS ITU DINDINGNYA KALAU RUANGANYA KOSONG POLOS AJA 😊 NGA ADA FOTO ATAU GAMBAR PRESIDEN apa kek 
LALU GIMANA KAK JD PENASARAN GOBLOKNYA ABG SEJAUH MANA 
DAN JANGAN SALAH LHO ITU KADANG MEREKA KOMPLOTAN KRIMINAL ITU JUSTRU MEREKA DI LAPAS / LP SEMUA LHO 😊KARENA MEREKA KERJA SAMA 😊",0,0,2024-05-15T16:19:47Z,False
UgyfmSHzPV8dlOG3jl54AaABAg,@dewidian7304,Mksh sdh beebagi pengalamannya.,1,0,2024-05-15T14:50:56Z,False
UgwuoFbYAnQQjAKmZft4AaABAg,@Channelsofia2014,"kmrn aku jg dpt tlp ngakunya dr bank mandiri ada transaksi kartu kredit,terus di sambungin ke mabes polri,dan katanya aku kena kasus pencucian uang,di hubungkan dg kasus linda chen katanya ada ktp dan atm atas nama saya utk pembukaan rekening pentransferan dana korupsi dan saya di introgasi kayak org gila,tlp dr jam 1 siang sampai jam 4,untungnya aku teriak fan lari ke rmh tetangga,",1,0,2024-05-15T13:58:51Z,False
UgxdFXODKm6gvrnU8Ap4AaABAg,@wayan2009,"Saya juga pernah ngalamain suruh bayar tagihan Telkom di Manado.. akhirnya katanya nama saya ada di kelompok pengedar narkoba disuruh foto pegang ktp juga tapi sadar waktu mereka minta foto dengan buku tabungan ... saya bilang untuk apa,,, jawaban mereka sama seperti ke mas tadi,,,, langsung saya tutup... gak lama mereka telpon beberapa kali bahkan whatsaps tapi gak saya tanggapi",2,0,2024-05-15T10:54:29Z,False
UgzxwRFF4FIB3sPlqZN4AaABAg,@AripParjono,"Aku jg pernah, tapi lngsng d matiin dan selesai.",0,0,2024-05-15T09:25:06Z,False
UgwcyCJ_Ry9s9zANWRl4AaABAg,@herupambudi5968,"Perhatikan nada bicara penipu rata2 sama yaitu logat sumatra dg gaya tujang obat, jadi wadpadalah",1,1,2024-05-15T00:50:37Z,False
UgwcyCJ_Ry9s9zANWRl4AaABAg.A3RZSh6spGsA3a5QyerlH9,@thelastchange3346,Itu logat sulawesi,1,0,2024-05-18T17:40:38Z,True
UgwcAKpCMwxr2lYZZr94AaABAg,@muhammadfachri9693,"Logat penipu sudah sangat familiar di kuping kita,  asal sul sel khususnya Sidrap",10,0,2024-05-15T00:25:20Z,False
UgxlLY1ftVVC8KpgqHB4AaABAg,@adden5505,"Apapun modusnya, jangan pernah transfer/membayar/memberikan pulsa dan sejenisnya mau ngaku siapapun, karna kuncinya penipuan adalah mengambil uang kalian
dari cerita di atas sebenernya walaupun sudah menyakinkan, tetap terendus modusnya menyuruh transfer ke rek lain hanya untuk pemeriksaan rekening, Kepolisian asli tidak perlu meminta riwayat transaksi kalian kalau memang kalian tersangka transaksi ilegal",1,0,2024-05-14T20:05:04Z,False
UgxDKUHbEyiqswhS5v14AaABAg,@Kucuut,"Jangan tolol broow ngapain lo lapor polisi uang 1,5 anggap sial aja.....gua 100 juta sudah jelas tau orangnya tapi beda daerah aja polisi gak bisa nangkep.....gak usah percaya polisi ribetttt",1,0,2024-05-14T11:55:55Z,False
UgxL2V5XI8PzloWS_eV4AaABAg,@om.gembul,"CS sekarang itu gak ada cowo, 99% cewe semua dengan suara aduhai.
CS pinjol aja cewe 😁",1,0,2024-05-14T11:42:02Z,False
UgzJ6Ecy-rb57QjHy6p4AaABAg,@skydomeblue,"Semakin lama semakin canggih si maling penipuan telpon. Mereka gunakan metode social engineer yang modusnya semakin lama semakin berbahaya. Tetap waspada, apalagi skrg zaman AI bisa membuat tiruan. Sangat berbahaya.",2,0,2024-05-14T11:30:11Z,False
UgwW-l_ZoaH9cbBuLL54AaABAg,@IqbalQoreshi,"Update laporan saya ke kepolisian : 
https://youtu.be/hyRq0ap_MuU",2,0,2024-05-14T11:06:38Z,False
UgwgbBlQ-SEpWy9Rcbp4AaABAg,@goldy.berliandaru2,"Dulu Tahun 2023 Saya Sudah Pernah Ngalamin
Pas Ada Telepon Masuk Disambut Suara Robot
Suruh Tekan Angka Tertentu
Ya Sudah Saya End Call Saja
Jantung Aku Dag Dig Dug alias Deg Degan",1,0,2024-05-14T11:03:31Z,False
Ugz6TgWs4SqSjsKTEpR4AaABAg,@lumisnoyarts,terus kelanjutannya gimana ini?,0,3,2024-05-14T11:02:03Z,False
Ugz6TgWs4SqSjsKTEpR4AaABAg.A3Q4d4Nj_J1A3Q51B7ZA6c,@IqbalQoreshi,Kelanjutan laporannya disini : https://youtu.be/hyRq0ap_MuU,0,0,2024-05-14T11:05:28Z,True
Ugz6TgWs4SqSjsKTEpR4AaABAg.A3Q4d4Nj_J1A3Q5WZwdDm6,@lumisnoyarts,@IqbalQoreshi sedih banget g ada kelanjutan :(... kok gini banget ya... trus kalau masalah ginian mah harus pergi kemana kalau polisi aja kek gini,0,0,2024-05-14T11:09:46Z,True
Ugz6TgWs4SqSjsKTEpR4AaABAg.A3Q4d4Nj_J1A3Q5tOpuSPN,@IqbalQoreshi,"Balik ke tuhan bang, mungkin itu teguran buat saya, karna saya mungkin ibadahnya masih suka telat² :)",0,0,2024-05-14T11:13:01Z,True
Ugx65AaXGvlg4_FQvwN4AaABAg,@goldy.berliandaru2,"Kenapa Sampeyan Mendapat Telepon Tidak Dikenal Yang Mengaku Sebagai Kantor Pos Suruh Tekan 8
Yaitu Karena Bisa Jadi Data Pribadi Bocor Di BreachForum Lalu Dijual atau Bisa Jadi Karena Sampeyan Buang Resi Sembarangan Tanpa Coret / Digunting
Maka Dari Itu Kalau Sampeyan Belanja Online 
Sampeyan Coret Coret Data Pribadi Di Resi Lalu Dibuang Setelah di Coret",1,1,2024-05-14T06:37:43Z,False
Ugx65AaXGvlg4_FQvwN4AaABAg.A3PbO5-7lnaA3Q47i0UmAf,@IqbalQoreshi,"Saya selalu corat coret bahkan saka gunting nomor resi setelah belanja online, tapi kalo data pribadi bocor dijual belikan, gatau lagi saya...",0,0,2024-05-14T10:57:38Z,True
UgzRtjQqDq7cNVmyFXN4AaABAg,@KhairanGamers,ya kalau logika nya ente gak ada urusan apa apa gak usah di ladenin,0,0,2024-05-14T03:17:27Z,False
UgznYoahzQ0lM6B38rt4AaABAg,@liro25,"Yamas biar semua orang tau semuanya viralin teros mas makasih,",0,0,2024-05-14T02:26:30Z,False
Ugwuaw45XVXWCSJRadF4AaABAg,@greatndit,"0:28
ini lho awal mulanya . yg saya heran itu mas nya ini mikirnya gimana sih waktu itu ?
ada barang kiriman orang , trus nggak bisa diambil
tapi di 2:11 kok mas nya bilang ngirim paket ke orang ?
2:22 ternyata ada paket dari riau yang alamat tujuannya di MEDAN , sedangkan rumah mas nya di surabaya
mustinya tanya nama penerimanya itu siapaaaaa ?",1,2,2024-05-14T01:57:42Z,False
Ugwuaw45XVXWCSJRadF4AaABAg.A3P6L6pJEZrA3P7C9IM_MR,@IqbalQoreshi,"Nah itu dia....

Awal mula sistem bilang ""ada paket yang belum diambil""

Lalu pas telfon teller nya, dia bilang ""ada paket yg dikirim atas nama iqbal (saya)""

Lalu paket nya illegal dan dikirim dari riau ke medan, dan nama penerima nya ""KELVIN LIN"".

Kalo dipikir ketika udah sadar gini, saya baru bisa menyimpulkan kalo ini gamasuk akal, tapi gatau kenapa pas telfon semuanya kayak masuk akal aja gitu :(",1,0,2024-05-14T02:05:12Z,True
Ugwuaw45XVXWCSJRadF4AaABAg.A3P6L6pJEZrA3PEYFne4Uw,@greatndit,"@IqbalQoreshi 
Mungkin ya ada unsur hipnotis atau apalah itu...",0,0,2024-05-14T03:09:23Z,True
UgycvERQC8SUb4BbE414AaABAg,@Yahya-ws5mm,Data pribadi berawal diketahui mungkin dikantor pos.Ada yg memakai cara telepon rumah anda akan diblokir karena nunggak berbulan.dan juga tuduhan  terkait masalah narkoba supaya cemas.Jalan cepat putuskan komunikasinya.Nanti  bisa dicek no.tlpnya,0,0,2024-05-13T16:48:35Z,False
UgzP8d5ASPrQeDbgz014AaABAg,@8urekurj,"jiwa mudanya semangat sekali mas, mantab. walaupun uang tidak kembali, disini ada beberapa pelajaran yg kita bisa ambil hikmahnya. 1 tetap wapada terhadap telepon asing 2. kita bisa tahu kinerja pihak bank yg lempar tanggung jawab 3. betapa ruwetnya buat laporan kepolisian dipimpong sana-sini 4. lumayan buat nambah kerjaan polisi dari pada makan gaji buta duduk dikantor doang 5. dengan laporan seperti ini semoga bisa kena mental para penjahat ini setidaknya polisi dengan banyak laporan kasus ini bisa lebih mengutamakan pemberantasan kejahatan kayak ini",12,0,2024-05-13T15:03:26Z,False
UgyO88ypdPNq_fQu9CN4AaABAg,@TinaTin1-g4g,Di puter2 gtu ow mz.. trimakasih ya info pengalamannya. Smga mz Iqbal tdak kena tipu lagi.. Lebih hti2 ke depannya.. Aku pernah.. tpi beda kasus mz.. klu aku di tipu menang tender mobil sport 270 jt.. hhhhh lha wong sya pya byak teman polisi.. lha kog penelpon pakai nmornya temenku yg polisi itu.. trnyata tmenku itu kena hack..🤦🤦🤦,1,0,2024-05-13T14:22:21Z,False
Ugzl3Kfl6qJmMMinF754AaABAg,@TinaTin1-g4g,Waduh ngeri gtu mz... Y klu aq ada tlf masuk nmor tk di kenal aku biarin aja.,1,0,2024-05-13T14:10:40Z,False
UgwY9OrJbCL4H7H0MUZ4AaABAg,@odobrebbreb143,"Makanya milih RT harus yg pintar, jgn bodoh serperti RT yg tadi",0,0,2024-05-13T13:10:55Z,False
UgwRU7Dpq9OgEdNFsjV4AaABAg,@detektifcilik,Polisi gak bakalan kerjakan kalo gak ada d,0,0,2024-05-13T12:26:03Z,False
Ugytwg3kfEaHmemd-7x4AaABAg,@detektifcilik,"Komplotam suara² penipu itu orang batak, gw pernah dengar suara mereka,",1,0,2024-05-13T12:25:24Z,False
UgwBde5dpEfmRzzUfPB4AaABAg,@detektifcilik,Modusnya selalu di kaitkan dengan narkoba supaya korban takut,0,0,2024-05-13T12:24:49Z,False
Ugx4Cw7WYofCe27exBR4AaABAg,@detektifcilik,"Modus gini tahun lalu, yg ketipu ibu saya yg udah 80 tahun",0,0,2024-05-13T12:21:56Z,False
UgznVeM28wqYY0uNAaV4AaABAg,@detektifcilik,Wajahnya kek batax,0,0,2024-05-13T12:21:10Z,False
UgzoUjI9R5bLFgNG9oZ4AaABAg,@nanychristiani3244,"Betul, modus ini baru banyak terjadi,",0,0,2024-05-13T11:19:39Z,False
Ugw9isnriI_yO2D8he54AaABAg,@lizasdocumentary2537,"Belakangan beneran suka parno nerima nomor gak dikenal, emang bener adek ini, diam dulu denger di sebrang omong apa",1,0,2024-05-13T09:03:09Z,False
UgwoDkkE27njt4iO0TZ4AaABAg,@ayupambudi,"Suaranya persis wkt sy kena tipu dulu,nomer awalnya +1,sy kira nomer tlf kantor.. eh.. trnyta PENIPU..,anehnya wkt itu sy nurut & percaya aja sm orangnya...
Hati² ya guys... Pada nomer asing...,
Semoga kita senantiasa di lindungi oleh ALLAH SWT... Amin...",1,1,2024-05-13T08:31:34Z,False
UgwoDkkE27njt4iO0TZ4AaABAg.A3NEc5HT3oYA3NKCdr4a5f,@IqbalQoreshi,Amiinnn,1,0,2024-05-13T09:20:23Z,True
Ugz2P_hrmk-2hi8d6n54AaABAg,@misterhiden,Makasih bang informasinya,0,0,2024-05-13T07:29:32Z,False
Ugzq5LHAymsIMWoTwF94AaABAg,@etihnurmayanti2027,"Beda kasus dikit,tp penipuan sama dan laporan ke polisi di over ahirnya saya relakan tuh uang yg sama 1,5jt😢",0,0,2024-05-13T07:26:58Z,False
UgyjnW2CPmvgjrPGZwh4AaABAg,@Erma134,Yg bego anda. Kalau ga merasa ga pesen barang online ya ga mungkin ada paket yg blm diambil…! Berarti orang itu penipu….,0,0,2024-05-13T07:03:00Z,False
UgyGdJcoM43GExlRyn94AaABAg,@AbdySusamto,Yudi gunawan sama dg yg menipu saya sebanyak 35jt.,1,0,2024-05-13T04:46:31Z,False
Ugwh0mK8vbzBvz27uTd4AaABAg,@wahyunihariyanti-n6f,Suamiku juga baru kena tipu bln maret awal dari wa di tawari bisnis online ATM   habis dan mobil Sampek dijual semoga penipu online segera diringkus polisi 😢,0,1,2024-05-13T04:31:09Z,False
Ugwh0mK8vbzBvz27uTd4AaABAg.A3Mo6BRUwMlA6eEVW44kBK,@IndriLatifa-l7b,Ya Allah kena brp bu.,0,0,2024-08-02T21:51:03Z,True
UgwJU0qYyZ_1_Q06Yzp4AaABAg,@RatnaDewi-zp8rl,Apakah ini termasuk hipnotis?,0,0,2024-05-13T03:49:01Z,False
UgwgYJ8OieBipu7UIf94AaABAg,@sofiesulaiman8597,Memang nyebelin.....orang lagi susah tapi malah dioper oper,0,0,2024-05-13T03:47:56Z,False
UgwtUHGIHIeEjPJdXRZ4AaABAg,@vonnyektaco8049,"Jangan pake bank BRI, udah kena juga habis 10jt,hanya selang 1 hari saya aktifkan mbanking BRI, besoknya ( sabtu) langsung ada oknum yg tau dan langsung lancarkan aksi penipuan mereka, betul-betul gak respek sama bank BRI",2,0,2024-05-13T01:22:43Z,False
UgxVkyHxp0fMj52eRpB4AaABAg,@vonnyektaco8049,Instal get contact guys.. Langsung keluar nama aslinya,0,0,2024-05-13T01:19:37Z,False
Ugw1c2gTTjwtnZta2gB4AaABAg,@yadicrb9188,Pantas  ketipu   mas bronya,0,0,2024-05-13T00:21:59Z,False
Ugy_jiLU5yDdGgu0MHF4AaABAg,@GPlayID-unofficial,"Prihal kasus ini sebenarnya kerugian terbesarnya bukan ada pada nilai rupiahnya (yg terlanjur di transferkan ke penipu), tapi lebih ke kerugian data identitas pribadi yang diberikan secara sadar atau tidak sadar yg berpotensi disalahgunakan.

Pelajaran berharganya adalah jangan mudah percaya dan jangan mudah menanggapi hal-hal yang sekiranya tidak pernah kita lakukan dan terpenting yaitu harus tetap tenang, sebab adrenalin yang dipicu secara tiba-tiba akan memunculkan efek syok dan berakhir ling-lung jadinya mengesampingkan akal sehat untuk mencerna konteks yang disampaikan oleh lawan bicara sehingga mudah bagi lawan bicara (penipu) untuk mentriger kita sehingga mengikuti arah yg dia inginkan.

Terakhir berhati-hati itu penting, tapi menambah wawasan dan pengetahuan mengenai prosedur administrasi juga sangat penting, sehingga kita tidak mudah di gocek oleh pernyataan (ini proses sidang lewat vidio call) dan pernyataan-pernyataan lain.

Sekian dan turut berduka cita atas musibahnya. seburuk-buruknya musibah setidaknya menjadi pelajaran berharga untuk menghindar dari kejahatan-kejahatan berikutnya.",5,0,2024-05-12T15:09:59Z,False
Ugxov4ryzAZAKX8SaiJ4AaABAg,@kambinghitam4587,"Sidang Tanpa ada Hakim yg bertanya/mengadili??
sidang apaantu??
Emang lol lah...😅😂",1,1,2024-05-12T12:45:55Z,False
Ugxov4ryzAZAKX8SaiJ4AaABAg.A3L6w6Z68NEA3L8PL2YpT5,@IqbalQoreshi,"Bukan sidang bang mksdnya, tapi penyidik",0,0,2024-05-12T12:58:47Z,True
UgwbFrmQqCR6rhLwWNd4AaABAg,@adedeni46,"ngalamin kmrin,bner"" penipu cerdas smpe sampe  qu ke bobol 7 juta",0,0,2024-05-12T10:51:07Z,False
UgyVkCPadWC0wteYlS54AaABAg,@lanymeilany1080,"Aku jg pernah ditlp ktr POS Palembang. Sesaat aku percaya krn aku kadang ke Plmbang. Ceritanya persis dgn kejadian Mas Iqbal. Tp ketika mau disambungkan dgn pihak kepolisian aku gak mau krn aku sadar lg dikerjain penipu. Aku malah minta nmr tlp kepolisiannya. Alasanku biar pengacara aku yg tlp ke Polisinya. Kt ku ini sdh ranah hukum dan aku tkt salah ngomong. Sesaat si ""orang Ktr Pos"" termenung. Dan akhirnya kt dia silahkan Ibu tlp k Mapolda Sumsel. Aku diksh nmr tlp+nama Polis yg hrs dihubungi. Tutup tlp dan kuabaikan smbil nggu brgkali ada tlp susulan. Alhamdulillah ga ada. Jd klo ada tlp asing kadung diangkat jgn panik dan jgn mau disambungkan tlpnya. Dan jgn jawab apa yg mereka tanya. Ttp dl tlp. Rehat, tarik nafas dan berpikir jernih dulu..😊",0,0,2024-05-12T10:26:37Z,False
UgxFBT-Tr884K5pHHRN4AaABAg,@diahkusmayanti7364,Ini persis yang aku alami...persis sm blg paket sy tdk bs terkirim isi beberapa kridit card dn sy disuruh lapor kepolisi dia mnta video call disitu sy sadar ini penipuan dn sy menolak untuk.video call..,0,0,2024-05-12T10:22:53Z,False
Ugy9K8WZ39gPO631oy14AaABAg,@dikisonjaya2040,"Itu suara nya di kenal kenal..penipu lama ...dengan modus baru...
Belum tertangkap ya...",0,0,2024-05-12T08:51:04Z,False
UgxdKGyO8bH72g9cECh4AaABAg,@ipoel_lc,"Malu nya itu loh, bisa ketipu.",0,0,2024-05-12T00:00:19Z,False
UgzO0JnejCoFsG2cUYZ4AaABAg,@Salman-e1i5k,Kasus sepele bgini gak mgkn lah di tindak lanjuti polisi,0,0,2024-05-11T22:50:23Z,False
UgzGjjmR5-KXbj2JrCd4AaABAg,@pedabin2596,"Aku jg termasuk korban spt ini, sdh diurus di polrestabes sby dr bbrp thn lalu, blm ada kbr hasilnya. Penipunya msh bebas berkeliaran pula.",1,0,2024-05-11T17:24:50Z,False
Ugzi9_PXvEWrjoGAv-p4AaABAg,@putrycinde,Saya kena 30jt kaj,0,0,2024-05-11T16:27:29Z,False
UgwI15svSyvVbftaTmt4AaABAg,@ritacorona8549,"Pernah dpt WA,  *""mbak ini paketnya sdh siap  uangnya ,mw ditransfer atau bayar ditempat. ""*
Hmmm penipuan",0,0,2024-05-11T14:30:33Z,False
Ugy455lj5GznJ7gokD94AaABAg,@rof_endsamara7327,MMakasi informasinya mas Iqbal,1,0,2024-05-11T13:24:18Z,False
Ugytu1WCsB8mRNwBv5V4AaABAg,@nurzaslikafrawi4379,semoga para kriminal tidak selamat hidupnya didunia achirat biar  isi perutnya penuh belatung sekarat tersiksa,0,0,2024-05-11T12:45:42Z,False
UgwoCJhEABlxuKhqV_B4AaABAg,@achmadipjok,"Sidang online lwt VC,xixi",0,0,2024-05-11T11:22:44Z,False
UgyoCSKSSeb5QQXGrPN4AaABAg,@retnopanggi9395,Semangat 💪💪 d sukses kedepannya ..amiin 🤲🤲🤲,0,0,2024-05-11T10:49:41Z,False
UgxZjqXtmN3HNd6qpdF4AaABAg,@hellogaes1720,"Sama saya juga pernah, mereka pos dan polisi . mereka menggiring dan membuang2 waktu ku sampai 4 jam , terakhir dia menggiring supaya siapkan uang 20 juta. Aku gak punya uang, dia ngancam mau tangkap saya, saya suruh datanglah saya tunggu polisi yang mau datang menangkap ku. Ku tunggu mereka gak datang2.",1,0,2024-05-11T10:05:22Z,False
Ugywk2JM9ewhNmZQND54AaABAg,@kelvindoank8437,abis di terima.... dan......,1,0,2024-05-11T09:11:09Z,False
UgxX6zxxO2UDuj8gMc54AaABAg,@jimdayat,"Ga pa2...sbg pengalaman..bs share kmana2...klo mo...sgla..urusan.
Lsg aja di kantor polisi...ajak ksana klo mmg betul oknum trsb mana berani..hrs cerdas jgn panik..
.",0,0,2024-05-11T07:05:21Z,False
UgzJU3Ax_ViTAnFW3V94AaABAg,@Seeyou966,Hadeh cape ngurusnya doang. Mereka nanggapinya santuii bangettt. Kalau udah hilang hilang aja,0,0,2024-05-11T06:24:54Z,False
UgzBFPt7DiVsC0vT31p4AaABAg,@hendramania3910,Kelamaan di ajak ngobrol sih sama penipu nya jadi kena deh,0,0,2024-05-11T05:40:59Z,False
UgwRVxEsy87TDcSxGmF4AaABAg,@yoelsetiawan7662,Ada yang paling mudah nih untuk memanipulasi kembali dari yang ganteng ini cerita disini..,0,0,2024-05-11T04:26:44Z,False
UgwNZLCKlx3shv-Ws2J4AaABAg,@rockylee4696,"Ini hoax, tak mungkin anda tiba tiba di pengadilan tanpa pengacara, tanpa membuat BPK atau pernyataan tertulis atau mengerti tanpa di dampingi pengacara. Sidang biasanya lama, dari penetapan sebagai saksi, terduga atau tersangka prosesnya bisa 2 tahun… apalagi di sidang pembuktian… lama itu.. perlu saksi, keterangan saksi, pengacara, dst & biasa di tunda tunda, alasan sakit, dst…",1,1,2024-05-11T04:01:54Z,False
UgwNZLCKlx3shv-Ws2J4AaABAg.A3HbABnETpbA3HbW8EbkJV,@IqbalQoreshi,"Salah bang, bukan pengadilan/disidang, tapi disidik oleh penyidik (si polisi gadungan)",0,0,2024-05-11T04:04:54Z,True
Ugwtid5VvwHoibe9_Sp4AaABAg,@sofyanmaulana3804,Begoo bego,0,0,2024-05-11T01:44:50Z,False
UgzqBmaE9YrtaVt1lqh4AaABAg,@fahmialfarizi5952,Kalo saya pribadi sih malah POLISI langsung yang menipu dan dia bernama Aiptu Widodo menjelma sebagai Mafia. Sampai sekarang kasusnya belum tuntas,1,0,2024-05-11T00:30:14Z,False
UgyGW6W-WJnMbqjT_Qd4AaABAg,@asalcoret78,"Hipnotis tuch....
Logat suaranya ketauan dari seberang pulau Jawa.
Saya hapal betul,karena sudah beberapa kali dapat TLP dan langsung saya maki maki😅😅😅",0,0,2024-05-10T20:55:56Z,False
